store_id,date,heure,transactions,chiffre_affaires
6,2024-06-06,21:00:00,0.0,0.0
6,2024-06-06,22:00:00,0.0,0.0
6,2024-06-06,23:00:00,0.0,0.0
7,2024-06-06,00:00:00,0.0,0.0
7,2024-06-06,01:00:00,0.0,0.0
7,2024-06-06,02:00:00,0.0,0.0
7,2024-06-06,03:00:00,0.0,0.0
7,2024-06-06,04:00:00,0.0,0.0
7,2024-06-06,05:00:00,0.0,0.0
7,2024-06-06,06:00:00,0.0,0.0
7,2024-06-06,07:00:00,0.0,0.0
7,2024-06-06,08:00:00,0.0,0.0
7,2024-06-06,09:00:00,28.0,1624.72
7,2024-06-06,10:00:00,58.0,3726.03
7,2024-06-06,11:00:00,85.0,5871.21
7,2024-06-06,12:00:00,47.0,3283.76
7,2024-06-06,13:00:00,62.0,3690.35
7,2024/06/06,14:00:00,41.0,2546.66
7,2024-06-06,15:00:00,54.0,3635.13
7,2024-06-06,16:00:00,75.0,4754.05
7,2024-06-06,17:00:00,127.0,8659.34
7,2024-06-06,18:00:00,64.0,4314.79
7,2024-06-06,19:00:00,57.0,3536.78
7,2024-06-06,20:00:00,0.0,0.0
7,2024-06-06,21:00:00,0.0,0.0
7,2024-06-06,22:00:00,0.0,0.0
7,2024-06-06,23:00:00,0.0,0.0
8,2024-06-06,00:00:00,0.0,0.0
8,2024-06-06,01:00:00,0.0,0.0
8,2024-06-06,02:00:00,0.0,0.0
8,2024-06-06,03:00:00,0.0,0.0
8,2024-06-06,04:00:00,0.0,0.0
8,2024-06-06,05:00:00,0.0,0.0
8,2024/06/06,06:00:00,0.0,0.0
8,2024-06-06,07:00:00,0.0,0.0
8,2024-06-06,08:00:00,0.0,0.0
8,2024-06-06,09:00:00,25.0,1816.99
8,2024-06-06,10:00:00,31.0,1821.66
8,2024-06-06,11:00:00,59.0,4140.28
8,2024-06-06,12:00:00,59.0,4039.12
8,2024-06-06,13:00:00,81.0,5357.4
8,2024-06-06,14:00:00,59.0,3637.04
8,2024-06-06,15:00:00,40.0,2574.27
8,2024-06-06,16:00:00,50.0,
8,2024-06-06,17:00:00,74.0,4926.06
8,2024-06-06,18:00:00,56.0,3700.49
8,2024-06-06,19:00:00,38.0,2390.55
8,2024-06-06,20:00:00,0.0,0.0
8,2024-06-06,21:00:00,0.0,0.0
8,2024-06-06,22:00:00,0.0,0.0
8,2024-06-06,23:00:00,0.0,0.0
9,2024-06-06,00:00:00,0.0,0.0
9,2024-06-06,01:00:00,0.0,0.0
9,2024-06-06,02:00:00,0.0,0.0
9,2024-06-06,03:00:00,0.0,0.0
9,2024-06-06,04:00:00,0.0,0.0
9,2024-06-06,05:00:00,0.0,0.0
9,2024-06-06,06:00:00,9999.0,0.0
9,2024-06-06,07:00:00,0.0,0.0
9,2024-06-06,08:00:00,0.0,0.0
9,2024-06-06,09:00:00,25.0,1568.93
9,2024-06-06,10:00:00,46.0,2904.94
9,2024-06-06,11:00:00,34.0,2306.42
9,2024-06-06,12:00:00,80.0,5214.08
9,2024-06-06,13:00:00,69.0,4639.06
9,2024-06-06,14:00:00,45.0,3215.57
9,2024-06-06,15:00:00,62.0,4087.51
9,2024-06-06,16:00:00,52.0,3740.39
9,2024-06-06,17:00:00,67.0,4697.6
9,2024-06-06,18:00:00,87.0,5262.35
9,2024-06-06,19:00:00,44.0,2969.59
9,2024-06-06,20:00:00,0.0,0.0
9,2024-06-06,21:00:00,0.0,0.0
9,2024-06-06,22:00:00,0.0,0.0
9,2024-06-06,23:00:00,0.0,0.0
10,2024-06-06,00:00:00,0.0,0.0
10,2024-06-06,01:00:00,0.0,0.0
10,2024-06-06,02:00:00,0.0,0.0
10,2024-06-06,03:00:00,0.0,0.0
10,2024-06-06,04:00:00,0.0,0.0
10,2024-06-06,05:00:00,0.0,0.0
941,2024-06-06,06:00:00,0.0,0.0
10,2024-06-06,07:00:00,0.0,0.0
10,2024-06-06,08:00:00,0.0,0.0
10,2024-06-06,09:00:00,18.0,1201.14
10,2024-06-06,10:00:00,16.0,1079.84
,2024-06-06,11:00:00,31.0,1780.94
10,2024-06-06,12:00:00,37.0,2202.04
10,2024-06-06,13:00:00,47.0,3069.25
10,2024-06-06,14:00:00,21.0,1190.95
10,2024-06-06,15:00:00,29.0,1704.45
10,2024-06-06,16:00:00,34.0,2506.67
10,2024-06-06,17:00:00,45.0,2790.13
10,2024-06-06,18:00:00,45.0,2782.93
10,2024-06-06,19:00:00,26.0,1594.47
10,2024-06-06,20:00:00,0.0,0.0
10,2024-06-06,21:00:00,0.0,0.0
10,2024-06-06,22:00:00,0.0,0.0
10,2024-06-06,23:00:00,0.0,0.0
1,2024-06-07,00:00:00,0.0,0.0
1,2024-06-07,01:00:00,0.0,0.0
1,2024-06-07,02:00:00,,0.0
1,2024-06-07,03:00:00,0.0,0.0
1,2024-06-07,04:00:00,0.0,0.0
1,2024-06-07,05:00:00,0.0,0.0
1,2024-06-07,06:00:00,0.0,0.0
1,2024-06-07,07:00:00,0.0,0.0
1,2024-06-07,08:00:00,0.0,0.0
1,2024-06-07,09:00:00,89.0,5430.69
1,2024-06-07,10:00:00,129.0,9040.08
1,2024-06-07,11:00:00,161.0,10132.28
1,2024-06-07,12:00:00,141.0,9585.81
1,2024-06-07,13:00:00,171.0,
1,2024-06-07,14:00:00,93.0,5613.63
1,2024-06-07,15:00:00,177.0,11150.73
1,2024-06-07,16:00:00,196.0,12719.43
1,2024-06-07,17:00:00,204.0,13298.51
1,2024-06-07,18:00:00,243.0,15721.7
1,2024-06-07,19:00:00,191.0,12409.45
1,2024-06-07,20:00:00,0.0,0.0
1,2024-06-07,21:00:00,0.0,0.0
1,2024-06-07,22:00:00,0.0,0.0
1,2024-06-07,23:00:00,0.0,0.0
2,2024-06-07,00:00:00,0.0,0.0
2,2024-06-07,01:00:00,0.0,0.0
2,2024-06-07,02:00:00,0.0,0.0
2,2024-06-07,03:00:00,0.0,0.0
2,2024-06-07,04:00:00,0.0,0.0
2,2024-06-07,05:00:00,0.0,0.0
2,2024-06-07,06:00:00,0.0,0.0
2,2024-06-07,07:00:00,0.0,0.0
2,2024-06-07,08:00:00,0.0,0.0
2,2024-06-07,09:00:00,35.0,2352.34
2,2024-06-07,10:00:00,96.0,5929.1
2,2024-06-07,11:00:00,130.0,8865.8
2,2024-06-07,12:00:00,123.0,8204.47
2,2024-06-07,13:00:00,196.0,12542.13
2,07/06/2024,14:00:00,134.0,8343.03
2,2024-06-07,15:00:00,139.0,8749.86
2,2024-06-07,16:00:00,69.0,3948.28
2,2024-06-07,17:00:00,160.0,10160.55
2,2024-06-07,18:00:00,171.0,10440.09
2,2024-06-07,19:00:00,87.0,5330.4
2,2024-06-07,20:00:00,0.0,0.0
2,2024-06-07,21:00:00,0.0,0.0
2,2024-06-07,22:00:00,0.0,0.0
2,2024-06-07,23:00:00,0.0,0.0
3,2024-06-07,00h00,0.0,0.0
3,2024-06-07,01:00:00,0.0,0.0
3,2024-06-07,02:00:00,0.0,0.0
3,2024-06-07,03:00:00,0.0,0.0
3,2024-06-07,04:00:00,0.0,0.0
3,2024-06-07,05:00:00,0.0,0.0
3,2024-06-07,06:00:00,0.0,0.0
3,2024-06-07,07:00:00,0.0,0.0
3,2024-06-07,08:00:00,0.0,0.0
3,2024-06-07,09:00:00,44.0,2786.36
3,2024-06-07,10:00:00,67.0,4521.2
3,2024-06-07,11:00:00,68.0,
3,2024-06-07,12:00:00,118.0,8003.84
3,2024-06-07,13:00:00,173.0,11403.43
3,2024-06-07,14:00:00,123.0,8300.58
3,2024-06-07,15:00:00,146.0,9474.16
3,2024-06-07,16:00:00,79.0,4947.95
3,2024-06-07,17:00:00,114.0,7105.35
3,2024-06-07,18:00:00,187.0,12753.72
3,2024-06-07,19:00:00,148.0,8813.91
3,2024-06-07,20:00:00,0.0,0.0
3,2024-06-07,21:00:00,0.0,0.0
3,2024-06-07,22:00:00,0.0,0.0
3,2024-06-07,23:00:00,0.0,0.0
4,2024-06-07,00:00:00,0.0,0.0
4,2024-06-07,01:00:00,0.0,0.0
4,2024-06-07,02:00:00,0.0,0.0
4,2024-06-07,03:00:00,0.0,0.0
4,2024-06-07,04:00:00,0.0,0.0
4,2024-06-07,05:00:00,0.0,0.0
4,2024-06-07,06:00:00,0.0,0.0
4,2024-06-07,07:00:00,0.0,0.0
4,2024-06-07,08:00:00,0.0,0.0
4,2024-06-07,09:00:00,39.0,2357.15
4,2024-06-07,10h00,75.0,5165.81
4,2024-06-07,11:00:00,85.0,5849.15
4,2024/06/07,12:00:00,86.0,5592.08
4,2024-06-07,13:00:00,143.0,9174.36
4,2024-06-07,14:00:00,104.0,7127.58
4,2024-06-07,15:00:00,92.0,6157.85
4,2024-06-07,16:00:00,107.0,7033.68
4,2024-06-07,17:00:00,172.0,11784.68
4,2024-06-07,18:00:00,104.0,6187.06
4,2024-06-07,19:00:00,106.0,6960.06
4,2024-06-07,20:00:00,0.0,999999.99
4,2024-06-07,21:00:00,0.0,0.0
4,2024-06-07,22:00:00,0.0,0.0
4,2024-06-07,23:00:00,0.0,0.0
5,2024-06-07,00:00:00,0.0,0.0
5,2024-06-07,01:00:00,0.0,0.0
5,2024-06-07,02:00:00,0.0,0.0
5,2024-06-07,03:00:00,0.0,0.0
5,2024-06-07,04:00:00,0.0,0.0
5,2024-06-07,05:00:00,0.0,0.0
5,2024-06-07,06:00:00,0.0,0.0
5,2024-06-07,07:00:00,0.0,0.0
5,2024-06-07,08:00:00,0.0,0.0
5,2024-06-07,09:00:00,,1878.6
5,07/06/2024,10:00:00,43.0,2681.25
5,2024-06-07,11:00:00,83.0,5254.77
5,2024-06-07,12:00:00,99.0,6645.62
5,2024-06-07,13:00:00,102.0,6553.27
5,2024-06-07,14:00:00,64.0,4481.16
5,2024-06-07,15:00:00,55.0,3412.67
5,2024-06-07,16:00:00,58.0,4169.66
5,2024-06-07,17:00:00,81.0,5599.06
5,2024-06-07,18:00:00,127.0,8500.23
5,2024-06-07,19:00:00,86.0,5691.78
5,2024-06-07,20:00:00,0.0,0.0
5,2024-06-07,21:00:00,0.0,0.0
5,2024-06-07,22:00:00,0.0,0.0
5,2024-06-07,23:00:00,0.0,0.0
6,2024-06-07,00:00:00,0.0,0.0
6,2024-06-07,01:00:00,0.0,0.0
6,2024-06-07,02:00:00,0.0,0.0
6,2024-06-07,03:00:00,0.0,0.0
6,2024-06-07,04:00:00,0.0,0.0
6,2024-06-07,05:00:00,0.0,0.0
6,2024-06-07,06:00:00,0.0,0.0
6,2024-06-07,07:00:00,0.0,0.0
6,2024-06-07,08:00:00,0.0,0.0
6,2024-06-07,09:00:00,33.0,2370.62
6,2024-06-07,10:00:00,40.0,2980.42
6,2024-06-07,11:00:00,72.0,4035.13
6,2024-06-07,12:00:00,82.0,5277.31
6,2024-06-07,13:00:00,82.0,5050.86
6,2024-06-07,14:00:00,45.0,2866.63
6,2024-06-07,15:00:00,38.0,2200.17
6,2024-06-07,16:00:00,51.0,3313.5
6,2024-06-07,17:00:00,117.0,7481.2
6,2024-06-07,18:00:00,62.0,3860.48
6,2024-06-07,19h00,90.0,5520.13
6,2024-06-07,20:00:00,0.0,0.0
6,2024-06-07,21:00:00,0.0,0.0
6,2024-06-07,22:00:00,0.0,0.0
6,2024-06-07,23:00:00,0.0,0.0
7,2024-06-07,00:00:00,9999.0,0.0
7,2024-06-07,01:00:00,0.0,0.0
7,2024-06-07,02:00:00,0.0,0.0
7,2024-06-07,03:00:00,0.0,0.0
7,2024-06-07,04:00:00,0.0,0.0
7,2024-06-07,05:00:00,0.0,0.0
7,2024-06-07,06:00:00,0.0,0.0
7,2024-06-07,07:00:00,0.0,0.0
7,2024-06-07,08:00:00,0.0,0.0
7,2024-06-07,09:00:00,42.0,2720.58
7,2024-06-07,10:00:00,72.0,4808.13
7,2024-06-07,11:00:00,68.0,4353.67
7,2024-06-07,12:00:00,79.0,4869.3
7,2024-06-07,13:00:00,127.0,8239.85
7,2024-06-07,14:00:00,71.0,4271.28
7,2024-06-07,15:00:00,65.0,4479.92
7,2024-06-07,16:00:00,100.0,6648.55
7,2024-06-07,17:00:00,163.0,10604.81
7,2024-06-07,18:00:00,152.0,10485.01
7,2024-06-07,19:00:00,79.0,5500.45
7,2024-06-07,20:00:00,0.0,-100.0
7,2024-06-07,21:00:00,0.0,0.0
7,2024-06-07,22:00:00,0.0,0.0
7,2024-06-07,23:00:00,0.0,0.0
941,2024-06-07,00:00:00,0.0,0.0
8,2024-06-07,01:00:00,0.0,0.0
898,2024-06-07,02:00:00,0.0,0.0
8,2024-06-07,03:00:00,0.0,0.0
8,2024-06-07,04:00:00,0.0,0.0
8,2024-06-07,05:00:00,0.0,0.0
8,2024-06-07,06:00:00,0.0,0.0
8,2024-06-07,07:00:00,0.0,0.0
8,2024-06-07,08:00:00,0.0,0.0
8,2024-06-07,09:00:00,20.0,1024.63
8,2024-06-07,10:00:00,40.0,2524.91
8,2024-06-07,11:00:00,53.0,2907.67
8,2024-06-07,12:00:00,73.0,4932.71
8,2024-06-07,13:00:00,83.0,5406.3
8,2024-06-07,14:00:00,37.0,2492.23
8,2024-06-07,15:00:00,51.0,3250.57
8,2024-06-07,16:00:00,58.0,3786.93
8,2024-06-07,17:00:00,81.0,4628.28
8,2024-06-07,18:00:00,91.0,5660.07
8,2024-06-07,19:00:00,43.0,3230.27
8,2024-06-07,20:00:00,0.0,0.0
8,2024-06-07,21:00:00,0.0,0.0
8,2024-06-07,22:00:00,0.0,0.0
8,2024-06-07,23:00:00,0.0,0.0
9,2024-06-07,00:00:00,0.0,0.0
9,2024-06-07,01:00:00,0.0,0.0
9,2024-06-07,02:00:00,0.0,0.0
9,2024-06-07,03:00:00,0.0,0.0
9,2024-06-07,04:00:00,0.0,0.0
9,2024-06-07,05:00:00,0.0,0.0
9,2024-06-07,06:00:00,0.0,0.0
9,2024-06-07,07:00:00,0.0,0.0
9,2024-06-07,08:00:00,0.0,0.0
9,2024-06-07,09:00:00,33.0,2452.2
9,2024-06-07,10:00:00,50.0,3284.21
9,2024-06-07,11:00:00,92.0,5616.43
9,2024-06-07,12:00:00,89.0,5472.27
9,2024-06-07,13:00:00,115.0,7507.6
9,2024-06-07,14:00:00,67.0,4688.93
9,2024-06-07,15:00:00,80.0,5382.51
9,2024-06-07,16:00:00,84.0,5823.96
9,2024-06-07,17:00:00,70.0,4256.57
9,2024-06-07,18:00:00,117.0,7644.04
9,2024-06-07,19:00:00,89.0,5877.65
9,2024-06-07,20:00:00,0.0,0.0
9,2024-06-07,21:00:00,0.0,0.0
9,2024-06-07,22:00:00,0.0,0.0
9,2024-06-07,23:00:00,0.0,0.0
10,2024-06-07,00:00:00,0.0,0.0
10,2024-06-07,01:00:00,0.0,0.0
10,2024-06-07,02:00:00,0.0,0.0
10,2024-06-07,03:00:00,0.0,0.0
10,2024-06-07,04:00:00,0.0,0.0
10,2024-06-07,05:00:00,0.0,0.0
10,2024-06-07,06:00:00,0.0,0.0
10,2024-06-07,07:00:00,0.0,0.0
10,2024-06-07,08:00:00,0.0,0.0
10,2024-06-07,09:00:00,12.0,773.63
10,2024-06-07,10:00:00,29.0,1855.53
10,2024-06-07,11:00:00,46.0,3073.11
10,2024-06-07,12:00:00,39.0,2581.51
10,2024-06-07,13:00:00,58.0,3728.64
10,2024-06-07,14:00:00,34.0,2325.18
10,2024-06-07,15:00:00,34.0,2122.55
10,2024-06-07,16:00:00,32.0,2331.14
10,2024-06-07,17:00:00,44.0,2561.14
10,2024-06-07,18:00:00,,4150.3
10,2024-06-07,19:00:00,42.0,2516.33
10,2024-06-07,20:00:00,0.0,0.0
10,2024-06-07,21:00:00,0.0,0.0
10,2024-06-07,22:00:00,0.0,0.0
10,2024-06-07,23:00:00,0.0,0.0
1,2024-06-10,00:00:00,0.0,0.0
1,2024-06-10,01:00:00,0.0,0.0
1,2024-06-10,02:00:00,0.0,0.0
1,2024-06-10,03:00:00,0.0,0.0
1,2024-06-10,04:00:00,0.0,0.0
1,2024-06-10,05:00:00,0.0,0.0
1,2024-06-10,06:00:00,0.0,0.0
1,2024-06-10,07:00:00,0.0,0.0
1,2024-06-10,08:00:00,0.0,0.0
1,2024-06-10,09:00:00,52.0,2556.29
1,2024-06-10,10:00:00,63.0,4496.05
1,2024-06-10,11:00:00,120.0,7710.84
1,2024-06-10,12:00:00,94.0,5537.93
1,2024-06-10,13:00:00,137.0,9223.16
1,2024-06-10,14:00:00,86.0,5659.11
1,2024-06-10,15:00:00,92.0,6095.27
1,2024-06-10,16:00:00,76.0,4796.12
1,2024-06-10,17:00:00,165.0,11390.19
1,2024-06-10,18:00:00,128.0,8935.65
1,2024-06-10,19:00:00,98.0,6298.92
1,2024-06-10,20:00:00,0.0,0.0
1,2024-06-10,21h00,0.0,0.0
1,2024-06-10,22:00:00,0.0,0.0
1,2024-06-10,23:00:00,0.0,0.0
2,2024-06-10,00:00:00,0.0,0.0
2,2024-06-10,01:00:00,0.0,0.0
2,2024-06-10,02:00:00,0.0,0.0
2,2024-06-10,03:00:00,0.0,0.0
2,2024-06-10,04:00:00,0.0,0.0
2,2024-06-10,05:00:00,0.0,0.0
2,2024-06-10,06:00:00,0.0,0.0
2,2024-06-10,07:00:00,0.0,0.0
2,2024-06-10,08:00:00,0.0,0.0
2,2024-06-10,09:00:00,42.0,2694.8
2,2024-06-10,10:00:00,48.0,3011.12
2,2024-06-10,11:00:00,49.0,3422.1
2,2024-06-10,12:00:00,102.0,6888.41
2,2024-06-10,13:00:00,113.0,7470.01
2,2024-06-10,14:00:00,73.0,4560.0
2,2024-06-10,15:00:00,77.0,4983.73
2,2024-06-10,16:00:00,82.0,5085.32
2,2024-06-10,17:00:00,88.0,5265.9
2,2024-06-10,18:00:00,77.0,5017.22
2,2024-06-10,19:00:00,69.0,4781.64
2,2024-06-10,20:00:00,0.0,0.0
2,2024-06-10,21:00:00,0.0,0.0
2,2024-06-10,22:00:00,0.0,0.0
2,2024-06-10,23:00:00,-5.0,0.0
3,2024-06-10,00:00:00,0.0,0.0
3,2024-06-10,01:00:00,0.0,0.0
3,2024-06-10,02:00:00,0.0,0.0
3,2024-06-10,03:00:00,0.0,0.0
3,2024-06-10,04:00:00,0.0,0.0
3,2024-06-10,05:00:00,0.0,0.0
3,2024-06-10,06:00:00,0.0,0.0
3,2024-06-10,07:00:00,0.0,0.0
3,2024-06-10,08:00:00,0.0,0.0
3,2024-06-10,09:00:00,45.0,2753.63
3,2024-06-10,10:00:00,61.0,4372.68
3,2024-06-10,11:00:00,89.0,5630.38
3,2024-06-10,12:00:00,91.0,5676.71
3,2024-06-10,13:00:00,139.0,9597.19
3,2024-06-10,14:00:00,60.0,3764.2
3,10/06/2024,15:00:00,58.0,3983.04
3,2024-06-10,16:00:00,60.0,3669.75
3,2024-06-10,17:00:00,144.0,9367.05
3,2024-06-10,18:00:00,107.0,7246.25
3,2024-06-10,19:00:00,62.0,3887.27
3,2024-06-10,20:00:00,0.0,0.0
3,2024-06-10,21:00:00,0.0,0.0
3,2024-06-10,22:00:00,0.0,0.0
3,2024-06-10,23:00:00,0.0,0.0
4,2024-06-10,00:00:00,0.0,0.0
4,2024-06-10,01:00:00,0.0,0.0
4,2024-06-10,02:00:00,0.0,0.0
4,2024-06-10,03:00:00,0.0,0.0
4,2024-06-10,04:00:00,0.0,0.0
4,2024-06-10,05:00:00,0.0,0.0
4,2024-06-10,06:00:00,0.0,0.0
4,2024-06-10,07:00:00,0.0,0.0
4,2024-06-10,08:00:00,0.0,0.0
4,2024-06-10,09:00:00,30.0,1892.25
4,2024-06-10,10:00:00,37.0,2515.56
4,2024-06-10,11:00:00,9999.0,2509.35
4,2024-06-10,12:00:00,60.0,3830.56
4,2024-06-10,13:00:00,-5.0,7393.87
4,2024-06-10,14:00:00,49.0,3207.16
4,2024-06-10,15:00:00,58.0,3787.69
4,2024-06-10,16:00:00,41.0,2789.9
4,2024-06-10,17:00:00,103.0,7242.37
4,2024-06-10,18:00:00,72.0,5178.38
4,2024-06-10,19:00:00,83.0,5693.22
4,2024-06-10,20:00:00,0.0,0.0
4,2024-06-10,21:00:00,0.0,0.0
4,2024-06-10,22:00:00,0.0,0.0
4,2024-06-10,23:00:00,0.0,0.0
5,2024-06-10,00:00:00,0.0,0.0
5,2024-06-10,01:00:00,0.0,0.0
5,2024-06-10,02:00:00,0.0,0.0
5,2024-06-10,03:00:00,0.0,0.0
5,2024-06-10,04:00:00,0.0,0.0
5,2024-06-10,05:00:00,0.0,0.0
5,2024-06-10,06:00:00,0.0,0.0
5,2024-06-10,07:00:00,0.0,0.0
5,2024-06-10,08:00:00,0.0,0.0
5,2024-06-10,09:00:00,26.0,1569.84
5,2024-06-10,10:00:00,32.0,2260.0
5,2024-06-10,11:00:00,56.0,4103.45
5,2024-06-10,12:00:00,44.0,3290.28
5,2024-06-10,13:00:00,49.0,3058.3
5,2024-06-10,14:00:00,25.0,1589.39
5,2024-06-10,15:00:00,32.0,2022.42
5,2024-06-10,16:00:00,48.0,2954.85
5,2024-06-10,17:00:00,76.0,4982.96
5,2024-06-10,18:00:00,69.0,4391.75
5,2024-06-10,19:00:00,41.0,2843.44
5,2024-06-10,20:00:00,0.0,0.0
5,2024-06-10,21:00:00,0.0,0.0
5,2024-06-10,22:00:00,0.0,0.0
5,2024-06-10,23:00:00,0.0,0.0
6,2024-06-10,00:00:00,0.0,0.0
6,2024-06-10,01:00:00,0.0,0.0
6,2024-06-10,02:00:00,0.0,0.0
6,2024-06-10,03:00:00,0.0,0.0
6,2024-06-10,04:00:00,0.0,0.0
6,2024-06-10,05:00:00,0.0,0.0
6,10/06/2024,06:00:00,0.0,0.0
6,2024-06-10,07:00:00,0.0,0.0
6,2024-06-10,08:00:00,0.0,0.0
6,2024-06-10,09:00:00,15.0,706.75
6,2024-06-10,10:00:00,32.0,2360.37
6,2024-06-10,11:00:00,24.0,1490.6
6,2024-06-10,12:00:00,33.0,2335.04
6,2024-06-10,13:00:00,60.0,3618.06
6,2024-06-10,14:00:00,28.0,1826.47
6,2024-06-10,15:00:00,23.0,1336.82
6,2024-06-10,16:00:00,22.0,1513.05
6,2024-06-10,17:00:00,75.0,5011.33
6,2024-06-10,18:00:00,37.0,2571.38
6,2024-06-10,19:00:00,49.0,2817.28
6,2024/06/10,20:00:00,0.0,0.0
6,2024-06-10,21:00:00,0.0,0.0
6,2024-06-10,22:00:00,0.0,0.0
6,2024-06-10,23:00:00,0.0,0.0
7,2024-06-10,00:00:00,0.0,0.0
7,2024-06-10,01:00:00,0.0,0.0
7,2024-06-10,02:00:00,0.0,0.0
7,2024-06-10,03:00:00,0.0,0.0
7,2024-06-10,04:00:00,0.0,0.0
7,2024-06-10,05:00:00,0.0,0.0
7,2024-06-10,06:00:00,0.0,0.0
7,2024-06-10,07:00:00,0.0,0.0
7,2024-06-10,08:00:00,0.0,0.0
7,2024-06-10,09:00:00,26.0,1590.77
7,2024-06-10,10:00:00,36.0,2171.5
7,2024-06-10,11:00:00,45.0,2932.25
,2024-06-10,12:00:00,63.0,3951.72
7,2024-06-10,13:00:00,101.0,6489.29
7,2024-06-10,14:00:00,34.0,2277.26
7,2024-06-10,15:00:00,55.0,3264.86
7,2024-06-10,16:00:00,60.0,3869.43
7,2024-06-10,17:00:00,98.0,6427.64
7,2024-06-10,18:00:00,86.0,5321.57
7,2024-06-10,19:00:00,51.0,3430.19
7,2024-06-10,20:00:00,0.0,0.0
7,2024-06-10,21:00:00,0.0,0.0
7,2024-06-10,22:00:00,0.0,0.0
7,2024-06-10,23:00:00,0.0,0.0
8,2024-06-10,00:00:00,0.0,0.0
8,2024-06-10,01:00:00,0.0,0.0
8,2024-06-10,02:00:00,0.0,0.0
8,2024-06-10,03:00:00,0.0,0.0
8,2024-06-10,04:00:00,0.0,0.0
8,2024-06-10,05:00:00,0.0,0.0
8,2024-06-10,06:00:00,0.0,0.0
8,2024-06-10,07:00:00,0.0,0.0
8,2024-06-10,08:00:00,0.0,0.0
8,2024-06-10,09:00:00,23.0,1523.43
8,2024-06-10,10:00:00,28.0,1948.96
8,2024-06-10,11:00:00,32.0,1938.9
8,2024-06-10,12:00:00,48.0,3048.14
8,2024-06-10,13:00:00,47.0,3138.67
8,2024-06-10,14:00:00,40.0,2487.81
8,2024-06-10,15:00:00,46.0,2620.21
8,2024-06-10,16:00:00,41.0,2506.3
8,2024-06-10,17:00:00,64.0,3710.56
8,2024-06-10,18:00:00,37.0,2460.0
8,2024-06-10,19:00:00,54.0,3500.96
8,2024-06-10,2000,0.0,0.0
8,2024-06-10,21:00:00,0.0,0.0
8,2024-06-10,22:00:00,0.0,0.0
8,2024-06-10,23:00:00,0.0,0.0
9,2024-06-10,00:00:00,0.0,0.0
9,2024-06-10,01:00:00,0.0,0.0
9,2024-06-10,02:00:00,0.0,0.0
9,2024-06-10,03:00:00,0.0,0.0
9,2024-06-10,04:00:00,0.0,0.0
9,2024-06-10,05:00:00,0.0,0.0
9,2024-06-10,06:00:00,0.0,0.0
9,2024-06-10,07:00:00,0.0,0.0
9,2024-06-10,08:00:00,0.0,0.0
9,2024-06-10,09:00:00,24.0,1526.9
,2024-06-10,10:00:00,40.0,2607.04
9,2024-06-10,11:00:00,44.0,3021.77
941,2024-06-10,12:00:00,35.0,2273.82
9,2024-06-10,13:00:00,72.0,5263.7
9,2024-06-10,14:00:00,58.0,3665.8
9,2024-06-10,15:00:00,46.0,3071.59
9,2024-06-10,16:00:00,33.0,2295.2
9,2024-06-10,17:00:00,78.0,4758.1
9,2024-06-10,18:00:00,55.0,3703.85
9,2024-06-10,19:00:00,43.0,2713.31
898,2024-06-10,20:00:00,0.0,0.0
9,2024-06-10,21:00:00,0.0,0.0
9,2024-06-10,22:00:00,0.0,0.0
9,2024-06-10,23:00:00,0.0,0.0
10,2024-06-10,00:00:00,0.0,0.0
10,2024-06-10,01:00:00,0.0,0.0
10,2024-06-10,02:00:00,0.0,0.0
10,2024-06-10,03:00:00,0.0,0.0
10,2024-06-10,04:00:00,0.0,0.0
10,2024-06-10,05:00:00,0.0,0.0
10,2024-06-10,06:00:00,0.0,0.0
10,2024-06-10,07:00:00,0.0,0.0
10,2024-06-10,08:00:00,0.0,0.0
10,2024-06-10,09:00:00,9.0,577.37
10,2024-06-10,10:00:00,19.0,1404.13
10,2024-06-10,11:00:00,28.0,1761.94
10,2024-06-10,12:00:00,32.0,1969.46
10,2024-06-10,13:00:00,39.0,2721.57
10,2024-06-10,14:00:00,22.0,1482.63
10,2024-06-10,15:00:00,16.0,1072.36
10,2024-06-10,16:00:00,25.0,1270.2
10,2024-06-10,17:00:00,28.0,1857.26
10,2024-06-10,18:00:00,30.0,2369.4
10,2024-06-10,19:00:00,26.0,1749.52
10,2024-06-10,20:00:00,0.0,0.0
10,2024-06-10,21:00:00,0.0,0.0
10,2024-06-10,22:00:00,0.0,0.0
10,2024-06-10,23:00:00,0.0,0.0
1,2024-06-11,00:00:00,0.0,0.0
1,2024-06-11,01:00:00,0.0,0.0
1,2024-06-11,02:00:00,0.0,0.0
1,2024-06-11,03:00:00,0.0,0.0
1,2024-06-11,04:00:00,0.0,0.0
1,2024-06-11,05:00:00,0.0,0.0
1,2024-06-11,06:00:00,0.0,0.0
1,2024-06-11,07:00:00,0.0,0.0
1,2024-06-11,08:00:00,-5.0,0.0
1,2024-06-11,09:00:00,55.0,3339.19
1,2024-06-11,10:00:00,84.0,5457.34
1,2024-06-11,11:00:00,111.0,6530.14
1,2024-06-11,12:00:00,82.0,5217.39
1,2024-06-11,13:00:00,146.0,9766.02
1,2024-06-11,14:00:00,107.0,7247.31
1,2024-06-11,15:00:00,145.0,8641.12
1,2024-06-11,16:00:00,79.0,4904.81
1,2024-06-11,17:00:00,156.0,9619.67
